ID,Title,Year,Author,Link,Start,End,ChartType,SourceWebsite
332,The Coronavirus Explained & What You Should Do,2020,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=BtN-goy9VOY,03:51,03:55,map,https://datavideos.github.io/narration-animation-study/#/clips
333,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,07:21,07:25,map,https://datavideos.github.io/narration-animation-study/#/clips
334,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,07:38,07:45,map,https://datavideos.github.io/narration-animation-study/#/clips
335,The Coronavirus Explained & What You Should Do,2020,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=BtN-goy9VOY,00:07,00:11,map,https://datavideos.github.io/narration-animation-study/#/clips
336,Overpopulation & Africa,2019,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=NMo3nZHVrZ4,04:04,04:07,map,https://datavideos.github.io/narration-animation-study/#/clips
337,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,00:01,00:22,map,https://datavideos.github.io/narration-animation-study/#/clips
338,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,01:07,01:10,map,https://datavideos.github.io/narration-animation-study/#/clips
339,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,01:05,01:06,map,https://datavideos.github.io/narration-animation-study/#/clips
340,Scottish independence referendum 2014 explained | Guardian Animations,2014,The Guardian,https://www.youtube.com/watch?v=zIeVmqVB9pQ,01:26,01:30,map,https://datavideos.github.io/narration-animation-study/#/clips
341,Scottish independence referendum 2014 explained | Guardian Animations,2014,The Guardian,https://www.youtube.com/watch?v=zIeVmqVB9pQ,01:31,01:42,map,https://datavideos.github.io/narration-animation-study/#/clips
342,Scottish independence referendum 2014 explained | Guardian Animations,2014,The Guardian,https://www.youtube.com/watch?v=zIeVmqVB9pQ,00:28,00:54,map,https://datavideos.github.io/narration-animation-study/#/clips
343,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,00:27,00:58,map,https://datavideos.github.io/narration-animation-study/#/clips
344,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,01:25,01:30,map,https://datavideos.github.io/narration-animation-study/#/clips
345,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,01:51,02:04,map,https://datavideos.github.io/narration-animation-study/#/clips
346,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,06:02,06:11,map,https://datavideos.github.io/narration-animation-study/#/clips
347,Isis airstrikes: How oil and extortion fund the Islamic State | Guardian Explainers,2014,The Guardian,https://www.youtube.com/watch?v=gIxRSz0f6_I,00:38,00:44,map,https://datavideos.github.io/narration-animation-study/#/clips
348,Isis airstrikes: How oil and extortion fund the Islamic State | Guardian Explainers,2014,The Guardian,https://www.youtube.com/watch?v=gIxRSz0f6_I,00:29,00:33,map,https://datavideos.github.io/narration-animation-study/#/clips
349,Why parking your car is too cheap,2018,The Guardian,https://www.youtube.com/watch?v=V1hg20SngXo,05:24,05:31,map,https://datavideos.github.io/narration-animation-study/#/clips
350,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,05:16,05:21,map,https://datavideos.github.io/narration-animation-study/#/clips
351,Why parking your car is too cheap,2018,The Guardian,https://www.youtube.com/watch?v=V1hg20SngXo,05:18,05:20,map,https://datavideos.github.io/narration-animation-study/#/clips
352,Why parking your car is too cheap,2018,The Guardian,https://www.youtube.com/watch?v=V1hg20SngXo,05:04,05:12,map,https://datavideos.github.io/narration-animation-study/#/clips
353,Why Israel is a Tech Capital of the World,2019,PolyMatter,https://www.youtube.com/watch?v=RuPx61911Oo,00:27,00:30,map,https://datavideos.github.io/narration-animation-study/#/clips
354,Why Israel is a Tech Capital of the World,2019,PolyMatter,https://www.youtube.com/watch?v=RuPx61911Oo,01:06,01:14,map,https://datavideos.github.io/narration-animation-study/#/clips
355,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,01:14,01:21,map,https://datavideos.github.io/narration-animation-study/#/clips
356,Why parking your car is too cheap,2018,The Guardian,https://www.youtube.com/watch?v=V1hg20SngXo,02:13,02:23,map,https://datavideos.github.io/narration-animation-study/#/clips
357,Why Israel is a Tech Capital of the World,2019,PolyMatter,https://www.youtube.com/watch?v=RuPx61911Oo,02:31,02:34,map,https://datavideos.github.io/narration-animation-study/#/clips
358,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,04:31,04:41,map,https://datavideos.github.io/narration-animation-study/#/clips
359,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,03:16,03:30,map,https://datavideos.github.io/narration-animation-study/#/clips
360,Why parking your car is too cheap,2018,The Guardian,https://www.youtube.com/watch?v=V1hg20SngXo,01:09,01:20,map,https://datavideos.github.io/narration-animation-study/#/clips
361,Why parking your car is too cheap,2018,The Guardian,https://www.youtube.com/watch?v=V1hg20SngXo,00:27,00:50,map,https://datavideos.github.io/narration-animation-study/#/clips
362,Should you eat chlorinated chicken after Brexit?,2019,The Guardian,https://www.youtube.com/watch?v=HLIwTF_p71g,03:32,03:44,map,https://datavideos.github.io/narration-animation-study/#/clips
363,Scottish independence referendum 2014 explained | Guardian Animations,2014,The Guardian,https://www.youtube.com/watch?v=zIeVmqVB9pQ,04:32,04:46,map,https://datavideos.github.io/narration-animation-study/#/clips
364,Scottish independence referendum 2014 explained | Guardian Animations,2014,The Guardian,https://www.youtube.com/watch?v=zIeVmqVB9pQ,02:09,02:37,map,https://datavideos.github.io/narration-animation-study/#/clips
365,Why African-Americans left the south in droves — and what's bringing them back,2017,Vox,https://www.youtube.com/watch?v=VCdTyl141bA,03:01,03:11,map,https://datavideos.github.io/narration-animation-study/#/clips
366,Why Israel is a Tech Capital of the World,2019,PolyMatter,https://www.youtube.com/watch?v=RuPx61911Oo,01:34,01:37,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
367,The Rise of the Machines – Why Automation is Different this Time,2017,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=WSKi8HfcxEk,03:19,03:33,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
368,The Rise of the Machines – Why Automation is Different this Time,2017,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=WSKi8HfcxEk,02:01,02:14,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
369,Why are houses so expensive?,2020,The Guardian,https://www.youtube.com/watch?v=vhAXp0xzMFg,04:04,04:07,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
370,Should you wear a bike helmet?,2018,The Guardian,https://www.youtube.com/watch?v=RWhMEkMtLy0,02:01,02:06,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
371,Why the $5 Footlong Failed: How Franchising Works,2019,PolyMatter,https://www.youtube.com/watch?v=1rb3bMvDdX4,07:38,07:43,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
372,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,04:59,05:04,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
373,How wealth inequality is dangerous for America,2014,Vox,https://www.youtube.com/watch?v=6Xa9T2OMzmw,00:31,00:40,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
374,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,01:13,01:23,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
375,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,01:30,01:56,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
376,The problem with America's college entrance exam,2019,Vox,https://www.youtube.com/watch?v=WjVVwMGJ9S8,04:43,05:09,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
377,"Do cyclists think they're above the law, and does it even matter?",2019,The Guardian,https://www.youtube.com/watch?v=DBP2LTQxqZ8,05:00,05:09,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
378,The problem with America's college entrance exam,2019,Vox,https://www.youtube.com/watch?v=WjVVwMGJ9S8,03:53,04:11,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
379,Why are houses so expensive?,2020,The Guardian,https://www.youtube.com/watch?v=vhAXp0xzMFg,02:02,02:17,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
380,"Do cyclists think they're above the law, and does it even matter?",2019,The Guardian,https://www.youtube.com/watch?v=DBP2LTQxqZ8,02:34,02:45,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
381,Should we abolish private schools?,2019,The Guardian,https://www.youtube.com/watch?v=pN36jVSp1x0,00:38,00:48,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
382,Why the $5 Footlong Failed: How Franchising Works,2019,PolyMatter,https://www.youtube.com/watch?v=1rb3bMvDdX4,06:15,06:21,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
383,The Economics of Uber,2018,PolyMatter,https://www.youtube.com/watch?v=jzFTwBkIC5o,02:16,02:31,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
384,Why are houses so expensive?,2020,The Guardian,https://www.youtube.com/watch?v=vhAXp0xzMFg,00:34,00:43,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
385,Why are houses so expensive?,2020,The Guardian,https://www.youtube.com/watch?v=vhAXp0xzMFg,01:52,02:01,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
386,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,02:18,02:26,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
387,How Ukip normalised far-right politics,2019,The Guardian,https://www.youtube.com/watch?v=DCnd8KA-iPk,06:12,06:15,pictograph,https://datavideos.github.io/narration-animation-study/#/clips
388,How wealth inequality is dangerous for America,2014,Vox,https://www.youtube.com/watch?v=6Xa9T2OMzmw,00:26,00:30,pie,https://datavideos.github.io/narration-animation-study/#/clips
389,The Economics of Uber,2018,PolyMatter,https://www.youtube.com/watch?v=jzFTwBkIC5o,04:20,04:37,pie,https://datavideos.github.io/narration-animation-study/#/clips
390,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,01:38,01:43,pie,https://datavideos.github.io/narration-animation-study/#/clips
391,How IKEA Became Sweden’s National Brand,2020,PolyMatter,https://www.youtube.com/watch?v=AABqfDIbXSI,04:13,04:21,pie,https://datavideos.github.io/narration-animation-study/#/clips
392,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,01:20,01:27,pie,https://datavideos.github.io/narration-animation-study/#/clips
393,Dubai's Plan to Outlive Oil,2018,PolyMatter,https://www.youtube.com/watch?v=-dsM8zPGqa0,02:26,02:31,pie,https://datavideos.github.io/narration-animation-study/#/clips
394,Dubai's Plan to Outlive Oil,2018,PolyMatter,https://www.youtube.com/watch?v=-dsM8zPGqa0,05:34,05:43,pie,https://datavideos.github.io/narration-animation-study/#/clips
395,The Solar System -- our home in space,2013,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=KsF_hdjWJjo,04:21,04:29,pie,https://datavideos.github.io/narration-animation-study/#/clips
396,Dubai's Plan to Outlive Oil,2018,PolyMatter,https://www.youtube.com/watch?v=-dsM8zPGqa0,07:06,07:21,pie,https://datavideos.github.io/narration-animation-study/#/clips
397,How Ukip normalised far-right politics,2019,The Guardian,https://www.youtube.com/watch?v=DCnd8KA-iPk,07:32,07:36,pie,https://datavideos.github.io/narration-animation-study/#/clips
398,Dubai's Plan to Outlive Oil,2018,PolyMatter,https://www.youtube.com/watch?v=-dsM8zPGqa0,01:00,01:02,pie,https://datavideos.github.io/narration-animation-study/#/clips
399,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,05:57,06:16,pie,https://datavideos.github.io/narration-animation-study/#/clips
400,The End of the SAT?,2020,PolyMatter,https://www.youtube.com/watch?v=cKQLKf3dS1Y,05:33,05:58,pie,https://datavideos.github.io/narration-animation-study/#/clips
401,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,01:52,01:58,pie,https://datavideos.github.io/narration-animation-study/#/clips
402,Why American public transit is so bad | 2020 Election,2020,Vox,https://www.youtube.com/watch?v=-ZDZtBRTyeI,01:44,01:46,pie,https://datavideos.github.io/narration-animation-study/#/clips
403,Should we abolish private schools?,2019,The Guardian,https://www.youtube.com/watch?v=pN36jVSp1x0,00:30,00:37,sankey,https://datavideos.github.io/narration-animation-study/#/clips
404,How Somalia’s Pirates Make Money,2019,PolyMatter,https://www.youtube.com/watch?v=dZh0B8AYxac,05:39,05:51,scatter,https://datavideos.github.io/narration-animation-study/#/clips
405,Everything You Need to Know About Planet Earth,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=JGXi_9A__Vc,06:30,06:40,timeline,https://datavideos.github.io/narration-animation-study/#/clips
406,"Iraq Explained -- ISIS, Syria and War",2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=AQPlREDW-Ro,00:53,01:04,timeline,https://datavideos.github.io/narration-animation-study/#/clips
407,Is War Over? — A Paradox Explained,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=NbuUW9i-mHs,02:42,02:43,timeline,https://datavideos.github.io/narration-animation-study/#/clips
408,3 Reasons Why Nuclear Energy Is Awesome! 3/3,2015,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=pVbLlnmxIbY,01:06,01:11,timeline,https://datavideos.github.io/narration-animation-study/#/clips
409,How Ukip normalised far-right politics,2019,The Guardian,https://www.youtube.com/watch?v=DCnd8KA-iPk,00:12,00:20,timeline,https://datavideos.github.io/narration-animation-study/#/clips
410,Everything You Need to Know About Planet Earth,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=JGXi_9A__Vc,00:05,00:11,timeline,https://datavideos.github.io/narration-animation-study/#/clips
411,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,05:53,06:17,timeline,https://datavideos.github.io/narration-animation-study/#/clips
412,"The Electoral College, explained",2020,Vox,https://www.youtube.com/watch?v=ajavsMbCapY,05:31,05:45,timeline,https://datavideos.github.io/narration-animation-study/#/clips
413,Should we abolish private schools?,2019,The Guardian,https://www.youtube.com/watch?v=pN36jVSp1x0,01:54,01:57,timeline,https://datavideos.github.io/narration-animation-study/#/clips
414,Should we abolish private schools?,2019,The Guardian,https://www.youtube.com/watch?v=pN36jVSp1x0,01:44,01:50,timeline,https://datavideos.github.io/narration-animation-study/#/clips
415,Should we abolish private schools?,2019,The Guardian,https://www.youtube.com/watch?v=pN36jVSp1x0,01:25,01:40,timeline,https://datavideos.github.io/narration-animation-study/#/clips
416,The Economics of K-Pop,2019,PolyMatter,https://www.youtube.com/watch?v=-bbfFf07WNw,05:40,06:10,timeline,https://datavideos.github.io/narration-animation-study/#/clips
417,3 Reasons Why Nuclear Energy Is Awesome! 3/3,2015,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=pVbLlnmxIbY,01:24,01:30,treemap,https://datavideos.github.io/narration-animation-study/#/clips
418,How Big is the Moon? MM#1,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=Tqt9hZcWhJM,00:10,00:21,treemap,https://datavideos.github.io/narration-animation-study/#/clips
419,3 Reasons Why Nuclear Energy Is Awesome! 3/3,2015,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=pVbLlnmxIbY,00:15,00:23,treemap,https://datavideos.github.io/narration-animation-study/#/clips
420,What is Dark Matter and Dark Energy?,2015,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=QAa2O_8wBUQ,00:08,00:21,treemap,https://datavideos.github.io/narration-animation-study/#/clips
421,Everything You Need to Know About Planet Earth,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=JGXi_9A__Vc,05:17,05:27,treemap,https://datavideos.github.io/narration-animation-study/#/clips
422,Everything You Need to Know About Planet Earth,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=JGXi_9A__Vc,02:17,02:27,treemap,https://datavideos.github.io/narration-animation-study/#/clips
423,Everything You Need to Know About Planet Earth,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=JGXi_9A__Vc,02:08,02:17,treemap,https://datavideos.github.io/narration-animation-study/#/clips
424,Everything You Need to Know About Planet Earth,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=JGXi_9A__Vc,02:02,02:08,treemap,https://datavideos.github.io/narration-animation-study/#/clips
425,Everything You Need to Know About Planet Earth,2014,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=JGXi_9A__Vc,01:57,02:02,treemap,https://datavideos.github.io/narration-animation-study/#/clips
426,3 Reasons Why Nuclear Energy Is Awesome! 3/3,2015,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=pVbLlnmxIbY,01:59,02:01,treemap,https://datavideos.github.io/narration-animation-study/#/clips
427,"200 Countries, 200 Years, 4 Minutes",2010,BBC,https://www.youtube.com/watch?v=jbkSRLYSojo,,,,https://videoexplorer.idvxlab.com/#
428,99% v 1%: the Data Behind the Occupy movement,2011,The Guardian,https://www.youtube.com/watch?v=DxvVZe2fnvI,,,,https://videoexplorer.idvxlab.com/#
429,A Brief History of America and Cuba,2016,Vox,https://www.youtube.com/watch?v=chYBlArm9Ao,,,,https://videoexplorer.idvxlab.com/#
430,AdReaction 2014 - Marketing in the Multiscreen World,2014,Kantar Millward Brown,https://www.youtube.com/watch?v=1GyIoYOLEQ8,,,,https://videoexplorer.idvxlab.com/#
431,Baseball's Mike Trout is a God of War,2018,FiveThirtyEight,https://www.youtube.com/watch?v=0mnm7rqH-L0,,,,https://videoexplorer.idvxlab.com/#
432,Because the World Needs to Know,2008,350.org,https://www.youtube.com/watch?v=s5kg1oOq9tY,,,,https://videoexplorer.idvxlab.com/#
433,China: The Largest Migration in History,2012,The Economist,https://www.youtube.com/watch?v=KNXg-kYk-LU,,,,https://videoexplorer.idvxlab.com/#
434,Corruption is Legal in America,2015,RepresentUS,https://www.youtube.com/watch?v=5tu32CCA_Ig,,,,https://videoexplorer.idvxlab.com/#
435,Does the American Economy Do Better Under the Democrats or Republicans?,2014,The Economist,https://www.youtube.com/watch?v=CtKC2_xiAps,,,,https://videoexplorer.idvxlab.com/#
436,Does this Line Predict America's Next Recession?,2019,The Economist,https://www.youtube.com/watch?v=oW4hfaiXKG8,,,,https://videoexplorer.idvxlab.com/#
437,Donald Trump's $20 Trillion Problem,2017,Visual Capitalist,https://www.youtube.com/watch?v=tgpfswDHA_Y,,,,https://videoexplorer.idvxlab.com/#
438,Drug Use: 20 Things You Might Not Know,2012,The Guardian,https://www.youtube.com/watch?v=dHyDviIkHB4&t=25s,,,,https://videoexplorer.idvxlab.com/#
439,Earthquake Magnitude Power Comparison,2017,Reigarw Comparisons,https://www.youtube.com/watch?v=DWFxIgv3Jc0,,,,https://videoexplorer.idvxlab.com/#
440,Electric Cars Could Wreak Havoc on Oil Markets Within a Decade,2016,Bloomberg Quicktake,https://www.youtube.com/watch?v=jwHN6QQWv2g&list=WL&index=124,,,,https://videoexplorer.idvxlab.com/#
441,GE Capital Mid-Market,2014,AccessGE EMEA,https://www.youtube.com/watch?v=GJuK26FG4E4,,,,https://videoexplorer.idvxlab.com/#
442,Giving Birth In Your 20s VS Your 30s,2019,Science Insider,https://www.youtube.com/watch?v=gY5CLjmfhvo,,,,https://videoexplorer.idvxlab.com/#
443,Global Air Traffic,2012,RightColors,https://www.youtube.com/watch?v=OsPlhwA-ick,,,,https://videoexplorer.idvxlab.com/#
444,Global Wealth Report 2012 - What Will The Future Bring,2012,Credit Suisse,https://www.youtube.com/watch?v=WX-tEWNL_e0,,,,https://videoexplorer.idvxlab.com/#
445,Has Migration Gone too Far?,2018,The Economist,https://www.youtube.com/watch?v=xt-e8JQZmqw,,,,https://videoexplorer.idvxlab.com/#
446,Heart Disease Facts PSA,2014,Digital Splash,http://digitalsplashmedia.com/2014/04/heart-disease-facts-psa-video,,,,https://videoexplorer.idvxlab.com/#
447,History of Telangana and Andhra Pradesh,2014,The Economist,https://www.youtube.com/watch?v=TTH8FjsmraE,,,,https://videoexplorer.idvxlab.com/#
448,How Advertising Spending has Changed in America,2014,The Economist,https://www.youtube.com/watch?v=QQM4BfS0G_Y,,,,https://videoexplorer.idvxlab.com/#
449,How America Became a Superpower,2016,Vox,https://www.youtube.com/watch?v=BShvYeyMm_Y&list=WL&index=7,,,,https://videoexplorer.idvxlab.com/#
450,How Powerful is Your Passport?,2018,The Economist,https://www.youtube.com/watch?v=P4jibdbwKm4,,,,https://videoexplorer.idvxlab.com/#
451,How Tax Breaks Help the Rich,2017,Vox,https://www.youtube.com/watch?v=k1vE_LVBx4s&list=WL&index=8,,,,https://videoexplorer.idvxlab.com/#
452,How to Break the Two-Party Hold on American Politics,2017,Vox,https://www.youtube.com/watch?v=Nd-9op64t2M,,,,https://videoexplorer.idvxlab.com/#
453,How to Spot a Misleading Graph,2017,TED-Ed,https://www.youtube.com/watch?v=E91bGT9BjYk,,,,https://videoexplorer.idvxlab.com/#
454,If The World Were 100 People,2016,GOOD Magazine,https://www.youtube.com/watch?v=QFrqTFRy-LU,,,,https://videoexplorer.idvxlab.com/#
455,Inequality: How Wealth is Distributed in the UK,2013,The Guardian,https://www.theguardian.com/commentisfree/video/2013/oct/08/inequality-how-wealth-distributed-uk-animated-video,,,,https://videoexplorer.idvxlab.com/#
456,International Migration,2011,Edeos - Digital Education GmbH,https://www.youtube.com/watch?v=lOZmqIwqur4,,,,https://videoexplorer.idvxlab.com/#
457,iPad Animated Infographic - Past/Present/New Generation,2012,RightColors,https://www.youtube.com/watch?v=fXi1YTKEcY0,,,,https://videoexplorer.idvxlab.com/#
458,Is America Racist?,2016,PragerU,https://www.youtube.com/watch?v=ThRb9x-RieI&list=WL&index=2,,,,https://videoexplorer.idvxlab.com/#
459,Japan's Debt Problem Visualized,2013,Addogram,https://www.youtube.com/watch?v=Njp8bKpi-vg&list=TL6ZgCranjlWeMXo0NT2dQ_6SF0WOMEzbM,,,,https://videoexplorer.idvxlab.com/#
460,Live Chart: Global Smartphone Shipments,2014,The Economist,https://www.youtube.com/watch?v=ph8F320Bljc,,,,https://videoexplorer.idvxlab.com/#
461,Number of Deaths in the WW2 per Country,2018,MetaBallStudios,https://www.youtube.com/watch?v=7cgRwDkP6vk,,,,https://videoexplorer.idvxlab.com/#
462,"One Race, Every Medalist Ever",2012,The New York Times,http://archive.nytimes.com/www.nytimes.com/interactive/2012/08/05/sports/olympics/the-100-meter-dash-one-race-every-medalist-ever.html,,,,https://videoexplorer.idvxlab.com/#
463,Overpopulation - The Human Explosion Explained,2016,Kurzgesagt – In a Nutshell,https://www.youtube.com/watch?v=QsBT5EQt348,,,,https://videoexplorer.idvxlab.com/#
464,Overweight World - Obesity Facts and Statistics,2015,The Infographics Show,https://www.youtube.com/watch?v=IkoC3HZwe7Q&list=WL&index=64,,,,https://videoexplorer.idvxlab.com/#
465,People and Their Cars,2014,Visually,https://visual.ly/community/videographic/transportation/people-and-their-cars-americas-love-affair-automobile,,,,https://videoexplorer.idvxlab.com/#
466,Racing Against History,2012,The New York Times,http://archive.nytimes.com/www.nytimes.com/interactive/2012/08/01/sports/olympics/racing-against-history.html,,,,https://videoexplorer.idvxlab.com/#
467,Road to Recovery,2010,BarackObamadotcom,https://www.youtube.com/watch?v=jWmUnU7HS-I,,,,https://videoexplorer.idvxlab.com/#
468,Shocking Amounts of Sugar People Eat Around the World,2014,BuzzFeed,https://www.buzzfeed.com/brandensueper/shocking-amounts-of-sugar-people-eat-around-the-world#3h2hzr6,,,,https://videoexplorer.idvxlab.com/#
469,Show Me Something,2014,Shutterstock Blog,http://www.shutterstock.com/blog/an-infographic-exploration-of-online-video,,,,https://videoexplorer.idvxlab.com/#
470,Sidestepping Russia's Gas Monopoly,2009,The Economist,https://www.youtube.com/watch?v=qaEQQyYkYY8,,,,https://videoexplorer.idvxlab.com/#
471,Skivers V Strivers: The Benefits Debate Explained,2013,The Guardian,https://www.youtube.com/watch?v=ZoEhd-QnhtU,,,,https://videoexplorer.idvxlab.com/#
472,Taylor Swift vs Regular Girl - How Do They Compare?,2015,The Infographics Show,https://www.youtube.com/watch?v=0MuXnH-rAEE,,,,https://videoexplorer.idvxlab.com/#
473,The Bad Map We See Every Presidential Election,2016,Vox,https://www.youtube.com/watch?v=hlQE4IGFc5A,,,,https://videoexplorer.idvxlab.com/#
474,The Benefits of International Trade,2018,PolicyEd,https://www.youtube.com/watch?v=lFUG307RI4I,,,,https://videoexplorer.idvxlab.com/#
475,The Fallen of World War II,2015,Neil Halloran,http://www.fallen.io/ww2/,,,,https://videoexplorer.idvxlab.com/#
476,The Forest of Advocacy,2012,FlowingData,https://flowingdata.com/2012/09/14/animated-political-contributions/,,,,https://videoexplorer.idvxlab.com/#
477,The Marathon Route's Evolving Neighborhoods,2011,The New York Times,https://archive.nytimes.com/www.nytimes.com/interactive/2011/11/05/nyregion/the-evolving-neighborhoods-along-the-marathon.html,,,,https://videoexplorer.idvxlab.com/#
478,The Mind-Boggling Numbers Behind the Super Bowl,2016,NFL,https://www.youtube.com/watch?v=BhBX9r4gJzY,,,,https://videoexplorer.idvxlab.com/#
479,The Numbers Game: Do The Rich Get All The Gains?,2019,PolicyEd,https://www.youtube.com/watch?v=GcdqGUWj2oo&list=WL&index=19,,,,https://videoexplorer.idvxlab.com/#
480,The Numbers Game: The Paradox of Household Income,2018,PolicyEd,https://www.youtube.com/watch?v=1DU2IT8rl6c&list=WL&index=2,,,,https://videoexplorer.idvxlab.com/#
481,The Snowden Files: Facts and Figures,2013,The Guardian,https://www.theguardian.com/world/video/2013/dec/02/the-snowden-files-guide-surveillance-industry-video,,,,https://videoexplorer.idvxlab.com/#
482,The Status of Aid,2010,Designer Vimeo Channel,http://vimeo.com/10852417,,,,https://videoexplorer.idvxlab.com/#
483,The Swing State of Swing States,2012,The New York Times,https://www.nytimes.com/video/us/politics/100000001883681/the-swing-state-of-swing-states.html,,,,https://videoexplorer.idvxlab.com/#
484,The True Cost of the iPhone,2019,PolyMatter,https://www.youtube.com/watch?v=5kZRY5xlP6Y&list=WL&index=80,,,,https://videoexplorer.idvxlab.com/#
485,The UK Election Explained,2017,Financial Times,https://www.youtube.com/watch?v=KgLNdnQoElo,,,,https://videoexplorer.idvxlab.com/#
486,"The United States (USA) vs The World, Who Would Win? Military / Army Comparison",2018,The Infographics Show,https://www.youtube.com/watch?v=1y1e_ASbSIE,,,,https://videoexplorer.idvxlab.com/#
487,The World’s Largest 10 Economies in 2030,2019,Visual Capitalist,https://www.youtube.com/watch?v=L5v9jt4__ho&list=UUc3e9XOO_neg3mnb9yDTklg&index=4,,,,https://videoexplorer.idvxlab.com/#
488,This Incredible Animation Shows How Deep The Ocean Really is,2017,Tech Insider,https://www.youtube.com/watch?v=UwVNkfCov1k,,,,https://videoexplorer.idvxlab.com/#
489,Time History of Atmospheric Carbon Dioxide,2014,ClimateState,http://climatestate.com/2014/07/12/time-history-of-atmospheric-carbon-dioxide/,,,,https://videoexplorer.idvxlab.com/#
